"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2023,"EX","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2024,"MI","FT","Data Product Manager",250000,"USD",250000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",125000,"USD",125000,"US",100,"US","M"
2024,"MI","FT","Business Intelligence Analyst",126900,"USD",126900,"US",0,"US","M"
2024,"SE","FT","Data Science",116000,"USD",116000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",157000,"USD",157000,"CA",0,"CA","M"
2024,"SE","FT","Data Scientist",100000,"USD",100000,"US",0,"US","M"
2021,"MI","FT","Machine Learning Engineer",74000,"USD",74000,"JP",50,"JP","S"
2023,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",254000,"USD",254000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",218500,"USD",218500,"US",100,"US","M"
2022,"SE","FT","Principal Data Scientist",148000,"EUR",155499,"DE",100,"DE","M"
2024,"SE","FT","Data Analyst",152000,"USD",152000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2024,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",125000,"USD",125000,"US",0,"US","M"
2024,"EN","FT","Data Analytics Manager",27000,"USD",27000,"IN",100,"AS","M"
2024,"MI","FT","Research Scientist",124100,"USD",124100,"US",0,"US","L"
2023,"SE","FT","Data Engineer",94500,"USD",94500,"US",0,"US","M"
2024,"SE","FT","Data Engineer",94000,"USD",94000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2024,"MI","FT","Data Scientist",166000,"USD",166000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",140130,"USD",140130,"US",0,"US","M"
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",127000,"USD",127000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",295000,"USD",295000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",124600,"USD",124600,"US",0,"US","M"
2023,"MI","FT","Financial Data Analyst",130000,"USD",130000,"US",100,"US","L"
2024,"EN","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",133000,"USD",133000,"US",0,"US","M"
2023,"SE","FT","Data Operations Engineer",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",143000,"USD",143000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",112000,"USD",112000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",135000,"USD",135000,"US",0,"US","M"
2021,"SE","FT","Data Science Manager",7000000,"INR",94665,"IN",50,"IN","L"
2022,"SE","FT","BI Developer",130000,"USD",130000,"US",100,"US","L"
2023,"SE","FT","Data Scientist",170500,"USD",170500,"CA",100,"CA","M"
2023,"MI","FT","Machine Learning Engineer",125000,"USD",125000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M"
2024,"SE","FT","Data Scientist",199000,"USD",199000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",254000,"USD",254000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",100500,"USD",100500,"US",0,"US","M"
2023,"SE","FT","Research Analyst",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",186000,"USD",186000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",45000,"EUR",48585,"ES",0,"ES","M"
2023,"SE","FT","Data Scientist",36000,"EUR",38868,"ES",0,"ES","M"
2024,"MI","FT","Data Scientist",58400,"USD",58400,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",185000,"USD",185000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",245000,"USD",245000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",80000,"USD",80000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",255000,"USD",255000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",108000,"USD",108000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",204800,"USD",204800,"US",0,"US","M"
2024,"SE","FT","Data Developer",88000,"USD",88000,"CA",0,"CA","M"
2023,"MI","FT","Data Science Manager",195000,"USD",195000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Scientist",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",178200,"USD",178200,"US",100,"US","M"
2022,"SE","FT","Data Engineer",179305,"USD",179305,"US",100,"US","M"
2024,"SE","FT","Data Scientist",45000,"GBP",56250,"GB",100,"GB","M"
2023,"MI","FT","Data Scientist",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",50000,"USD",50000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",119000,"USD",119000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",69600,"USD",69600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",94400,"USD",94400,"US",100,"US","M"
2024,"SE","FT","Research Engineer",112000,"USD",112000,"US",0,"US","M"
2023,"MI","FT","BI Developer",40000,"GBP",49216,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",162000,"USD",162000,"US",0,"US","M"
2023,"MI","FT","Data Manager",73500,"USD",73500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",250000,"USD",250000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",106800,"USD",106800,"US",0,"US","M"
2023,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2023,"SE","FT","ML Engineer",170000,"AUD",114979,"AU",100,"AU","L"
2023,"SE","FT","Data Analyst",90000,"USD",90000,"US",100,"US","M"
2023,"MI","FT","Data Architect",150000,"USD",150000,"US",100,"US","M"
2023,"EX","FT","Director of Data Science",150000,"GBP",184560,"GB",100,"GB","M"
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",84000,"EUR",93333,"DE",100,"DE","M"
2024,"EN","FT","Data Scientist",162240,"USD",162240,"US",0,"US","M"
2024,"SE","FT","Data Scientist",122600,"USD",122600,"US",0,"US","M"
2022,"SE","FT","Data Scientist",122600,"USD",122600,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",118500,"USD",118500,"US",0,"US","M"
2024,"EN","PT","Data Engineer",93000,"USD",93000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",166000,"USD",166000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",184000,"USD",184000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",106605,"USD",106605,"US",0,"US","M"
2023,"SE","FT","Research Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"EN","FT","Business Intelligence Analyst",96412,"USD",96412,"US",0,"US","M"
2024,"MI","FT","Data Engineer",43000,"EUR",47777,"AT",0,"AT","M"
2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",171816,"USD",171816,"US",0,"US","M"
2024,"SE","FT","Lead Machine Learning Engineer",70000,"EUR",77777,"FI",50,"FI","L"
2024,"MI","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Software Engineer",375000,"USD",375000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",190000,"USD",190000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",108000,"USD",108000,"CA",100,"CA","M"
2023,"SE","FT","Data Scientist",136000,"USD",136000,"US",0,"US","M"
2024,"SE","FT","Business Intelligence Analyst",40000,"GBP",50000,"GB",0,"GB","M"
2023,"MI","FT","Data Analyst",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",227000,"USD",227000,"US",100,"US","M"
2024,"EX","FT","Data Science",114638,"USD",114638,"CA",0,"CA","M"
2024,"SE","FT","BI Developer",179000,"USD",179000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",153000,"USD",153000,"US",0,"US","M"
2024,"MI","FT","Prompt Engineer",240960,"USD",240960,"US",0,"US","M"
2023,"MI","FT","Data Engineer",187000,"USD",187000,"US",100,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2023,"MI","FT","Data Engineer",165000,"USD",165000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",188100,"USD",188100,"US",0,"US","M"
2024,"SE","FT","Data Scientist",237600,"USD",237600,"US",0,"US","M"
2023,"SE","FT","Data Scientist",142500,"USD",142500,"US",0,"US","M"
2023,"MI","FT","Analytics Engineer",75000,"USD",75000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",55200,"USD",55200,"US",0,"US","M"
2023,"SE","FT","Data Scientist",105000,"USD",105000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",324000,"USD",324000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",97000,"USD",97000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",159100,"USD",159100,"US",0,"US","L"
2023,"SE","FT","Data Scientist",190000,"USD",190000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",124740,"USD",124740,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",140100,"USD",140100,"US",0,"US","M"
2023,"EX","FT","Director of Data Science",237500,"USD",237500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2023,"SE","FT","Data Analyst",142000,"USD",142000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",75000,"GBP",92280,"GB",0,"GB","M"
2023,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",212800,"USD",212800,"US",100,"US","L"
2023,"MI","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",166000,"USD",166000,"US",0,"US","M"
2024,"MI","FT","Research Engineer",35000,"EUR",38888,"PT",0,"PT","M"
2024,"EN","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"EN","FT","Business Intelligence Analyst",132567,"USD",132567,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",183000,"USD",183000,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","L"
2023,"SE","FT","Data Scientist",106800,"USD",106800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",184000,"USD",184000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",167200,"USD",167200,"US",100,"US","M"
2021,"SE","FT","Data Engineer",82500,"GBP",113476,"GB",100,"GB","M"
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M"
2023,"EN","FT","Data Scientist",70800,"USD",70800,"US",0,"US","M"
2023,"MI","FT","Data Science Manager",220000,"USD",220000,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Developer",87800,"USD",87800,"US",0,"US","M"
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",105000,"USD",105000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",165100,"USD",165100,"US",0,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",100,"US","M"
2024,"MI","FT","Business Intelligence Manager",263000,"USD",263000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Scientist",222000,"USD",222000,"US",100,"US","M"
2024,"MI","FT","Data Scientist",203500,"USD",203500,"US",100,"US","M"
2023,"MI","FT","Data Engineer",112000,"USD",112000,"US",0,"US","M"
2023,"MI","FT","ML Engineer",260000,"USD",260000,"AU",0,"AU","M"
2023,"SE","FT","Data Operations Engineer",136850,"USD",136850,"US",100,"US","M"
2023,"MI","FT","Data Engineer",75000,"EUR",80976,"ES",100,"ES","M"
2024,"MI","FT","Data Science",66000,"USD",66000,"US",0,"US","M"
2024,"EX","FT","Machine Learning Engineer",161300,"USD",161300,"US",0,"US","M"
2022,"SE","FT","Data Engineer",225000,"USD",225000,"US",0,"US","M"
2024,"MI","FT","ML Ops Engineer",198000,"USD",198000,"US",0,"US","M"
2023,"SE","FT","ETL Developer",113000,"USD",113000,"US",100,"US","M"
2022,"EN","FT","Data Analyst",27000,"EUR",28368,"FR",50,"FR","M"
2024,"SE","FT","Data Scientist",191500,"USD",191500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",276000,"USD",276000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",83576,"USD",83576,"US",0,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",90000,"USD",90000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",50000,"GBP",61520,"GB",0,"GB","M"
2020,"EX","FT","Director of Data Science",325000,"USD",325000,"US",100,"US","L"
2024,"SE","FT","Data Scientist",48000,"EUR",53333,"LT",0,"LT","M"
2023,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"PT",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",60000,"USD",60000,"BR",100,"BR","M"
2024,"SE","FT","Data Architect",175000,"USD",175000,"US",0,"US","M"
2024,"EN","FT","Data Engineer",98000,"USD",98000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",220000,"USD",220000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",85420,"USD",85420,"US",0,"US","M"
2023,"MI","FT","Data Modeler",166000,"USD",166000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",75000,"USD",75000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",192000,"USD",192000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",66000,"USD",66000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",126000,"USD",126000,"US",100,"US","M"
2023,"SE","FT","ML Engineer",234100,"USD",234100,"US",100,"US","M"
2024,"EN","FT","Data Analyst",60080,"USD",60080,"US",0,"US","M"
2024,"EN","PT","Data Engineer",45400,"USD",45400,"US",0,"US","M"
2024,"SE","FT","AI Architect",317000,"USD",317000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",85000,"GBP",104584,"GB",0,"GB","M"
2024,"SE","FT","Machine Learning Engineer",177300,"USD",177300,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",95000,"USD",95000,"CA",100,"CA","M"
2023,"MI","FT","Research Scientist",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",142880,"USD",142880,"US",0,"US","M"
2022,"SE","FT","Data Engineer",35000,"GBP",43096,"GB",100,"GB","M"
2024,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",82900,"USD",82900,"IN",0,"IN","M"
2024,"SE","FT","Data Analyst",155000,"USD",155000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",155000,"USD",155000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",172200,"USD",172200,"US",0,"US","M"
2023,"MI","FT","Decision Scientist",204500,"USD",204500,"US",0,"US","M"
2023,"MI","FT","ML Engineer",120000,"USD",120000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",185000,"USD",185000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M"
2024,"MI","FT","Data Scientist",80500,"USD",80500,"US",0,"US","M"
2023,"EN","FT","Compliance Data Analyst",60000,"USD",60000,"US",100,"US","L"
2023,"SE","FT","Data Scientist",172500,"USD",172500,"US",0,"US","M"
2024,"MI","FT","Data Scientist",120800,"USD",120800,"US",0,"US","M"
2023,"EN","FT","Data Scientist",101400,"BRL",19910,"BR",100,"BR","L"
2023,"SE","FT","Data Scientist",105000,"USD",105000,"CA",0,"CA","M"
2023,"SE","FT","Business Intelligence Engineer",175000,"USD",175000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2024,"SE","FT","Data Science Consultant",112000,"USD",112000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",187000,"USD",187000,"FR",0,"FR","M"
2023,"SE","FT","Data Engineer",186000,"USD",186000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",122700,"USD",122700,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",173000,"USD",173000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",206699,"USD",206699,"US",0,"US","M"
2021,"MI","FT","Machine Learning Engineer",21000,"EUR",24823,"SI",50,"SI","L"
2024,"SE","FT","Data Engineer",105800,"USD",105800,"US",0,"US","M"
2024,"SE","FT","Data Manager",96600,"USD",96600,"US",0,"US","M"
2024,"EN","FT","Data Analyst",71000,"USD",71000,"US",0,"US","M"
2023,"SE","FT","Data Product Manager",151000,"USD",151000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",105000,"USD",105000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2023,"SE","FT","Data Operations Analyst",154000,"USD",154000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",112000,"USD",112000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",275300,"USD",275300,"US",100,"US","M"
2022,"SE","FT","Data Engineer",191200,"USD",191200,"US",0,"US","M"
2024,"MI","FT","Data Scientist",86000,"USD",86000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2022,"SE","FT","Data Scientist",45000,"EUR",47280,"ES",0,"ES","M"
2024,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2024,"SE","FT","Business Intelligence Engineer",190000,"USD",190000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2023,"SE","FT","Data Science Lead",272000,"USD",272000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2024,"SE","FT","Research Analyst",94600,"USD",94600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",205600,"USD",205600,"US",0,"US","L"
2023,"SE","FT","Research Engineer",168000,"USD",168000,"FR",0,"FR","M"
2023,"SE","FT","Applied Scientist",216000,"USD",216000,"US",100,"US","M"
2024,"SE","FT","Analytics Engineer",83376,"GBP",104220,"GB",0,"GB","M"
2023,"SE","FT","Data Analyst",82500,"USD",82500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",134000,"USD",134000,"US",100,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",105000,"USD",105000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",180000,"USD",180000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2023,"EN","FT","Machine Learning Engineer",163196,"USD",163196,"US",0,"US","M"
2023,"SE","FT","Data Analyst",65000,"USD",65000,"US",100,"US","M"
2022,"SE","FT","Data Operations Analyst",123000,"USD",123000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",258700,"USD",258700,"US",0,"US","M"
2023,"SE","FT","Data Analyst",106400,"USD",106400,"GB",0,"GB","M"
2023,"SE","FT","Research Engineer",210000,"USD",210000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",140000,"USD",140000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",113750,"USD",113750,"US",0,"US","M"
2023,"SE","FT","Data Architect",115000,"USD",115000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",238000,"USD",238000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",151600,"USD",151600,"US",0,"US","M"
2022,"SE","FT","Data Engineer",137400,"USD",137400,"CA",100,"CA","M"
2021,"EX","FT","Director of Data Science",120000,"EUR",141846,"DE",0,"DE","L"
2023,"SE","FT","ML Engineer",305000,"USD",305000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",115000,"USD",115000,"US",100,"US","M"
2023,"SE","FT","Business Intelligence Engineer",139000,"USD",139000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M"
2024,"EX","FT","Business Intelligence",176900,"USD",176900,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",230000,"USD",230000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",101570,"USD",101570,"US",100,"US","M"
2024,"MI","FT","Data Scientist",55000,"USD",55000,"US",0,"US","M"
2023,"SE","FT","Data Architect",170000,"USD",170000,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2023,"SE","FT","Data Engineer",190000,"USD",190000,"US",100,"US","M"
2023,"SE","FT","BI Developer",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",108000,"USD",108000,"US",0,"US","M"
